RENT_DATE,RENT_TIME,RENT_ID,CNT
20230101,0,02116,1
20230101,0,02185,1
20230101,0,02186,1
20230101,0,02191,2
20230101,1,02111,1
20230101,1,02116,1
20230101,1,02128,1
20230101,1,02130,1
20230101,1,02171,1
20230101,1,02179,1
20230101,1,03311,1
20230101,10,02111,1
20230101,10,02128,1
20230101,10,02129,1
20230101,10,02148,1
20230101,10,02159,1
20230101,10,02171,1
20230101,10,02172,2
20230101,10,02178,2
20230101,10,02191,1
20230101,11,02111,1
20230101,11,02122,1
20230101,11,02128,1
20230101,11,02130,1
20230101,11,02143,1
20230101,11,02171,1
20230101,11,02172,5
20230101,11,02179,1
20230101,11,02186,2
20230101,11,02191,1
20230101,12,02122,1
20230101,12,02139,2
20230101,12,02159,2
20230101,12,02171,1
20230101,12,02178,1
20230101,12,02179,1
20230101,12,02191,1
20230101,13,02116,1
20230101,13,02159,1
20230101,13,02171,3
20230101,13,02179,2
20230101,13,02198,2
20230101,13,03311,1
20230101,14,02111,1
20230101,14,02112,1
20230101,14,02116,1
20230101,14,02128,1
20230101,14,02139,1
20230101,14,02159,1
20230101,14,02178,2
20230101,14,02198,1
20230101,15,02112,3
20230101,15,02116,1
20230101,15,02130,1
20230101,15,02143,1
20230101,15,02172,1
20230101,15,02179,1
20230101,15,02191,1
20230101,15,03310,1
20230101,15,03311,1
20230101,15,03802,1
20230101,16,02112,2
20230101,16,02116,1
20230101,16,02130,1
20230101,16,02139,3
20230101,16,02148,1
20230101,16,02171,4
20230101,16,02172,2
20230101,16,02179,3
20230101,16,02185,1
20230101,16,02199,1
20230101,16,03311,1
20230101,17,02112,1
20230101,17,02116,1
20230101,17,02148,1
20230101,17,02171,1
20230101,17,02172,1
20230101,17,02178,2
20230101,17,02179,3
20230101,17,02198,2
20230101,17,03311,2
20230101,18,02112,1
20230101,18,02148,1
20230101,18,02159,1
20230101,18,02171,3
20230101,19,02116,2
20230101,19,02122,1
20230101,19,02129,1
20230101,19,02171,2
20230101,19,02179,2
20230101,19,02199,1
20230101,19,03311,2
20230101,2,02112,2
20230101,2,02171,1
20230101,2,03311,4
20230101,20,02139,2
20230101,20,02148,1
20230101,20,02171,1
20230101,20,02172,2
20230101,20,03311,1
20230101,21,02112,1
20230101,21,02116,1
20230101,21,02139,1
20230101,21,02171,1
20230101,21,02185,2
20230101,21,02186,1
20230101,21,02198,3
20230101,21,03802,1
20230101,22,02128,1
20230101,22,02148,1
20230101,22,02179,1
20230101,22,02186,2
20230101,22,02198,1
20230101,22,03310,1
20230101,23,02112,3
20230101,23,02128,1
20230101,23,02139,2
20230101,23,02171,3
20230101,23,02191,1
20230101,3,02159,1
20230101,3,02171,2
20230101,3,02185,1
20230101,4,02130,1
20230101,4,02139,3
20230101,4,02148,1
20230101,4,02172,2
20230101,4,02198,3
20230101,4,03311,1
20230101,5,02111,1
20230101,5,02148,1
20230101,5,02171,1
20230101,5,02191,2
20230101,6,02185,1
20230101,7,02198,1
20230101,7,03802,1
20230101,8,02111,1
20230101,8,02116,1
20230101,8,02128,1
20230101,9,02116,1
20230101,9,02128,3
20230101,9,02130,1
20230101,9,02148,1
20230101,9,02172,1
20230101,9,02178,1
20230101,9,02179,1
20230102,0,02111,2
20230102,0,02116,1
20230102,0,02148,2
20230102,0,02171,1
20230102,0,02191,1
20230102,1,02112,1
20230102,1,02186,1
20230102,1,02198,1
20230102,10,02112,1
20230102,10,02116,1
20230102,10,02122,1
20230102,10,02128,2
20230102,10,02148,4
20230102,10,02178,1
20230102,10,02179,1
20230102,10,02191,1
20230102,10,02199,1
20230102,10,03311,1
20230102,11,02111,2
20230102,11,02139,1
20230102,11,02159,2
20230102,11,02171,2
20230102,11,02198,1
20230102,12,02112,1
20230102,12,02148,1
20230102,12,02171,1
20230102,12,02172,1
20230102,12,02179,2
20230102,12,02198,1
20230102,12,03311,2
20230102,13,02111,1
20230102,13,02139,1
20230102,13,02143,2
20230102,13,02148,1
20230102,13,02171,1
20230102,13,02179,1
20230102,13,03311,2
20230102,13,03802,1
20230102,14,02148,1
20230102,14,02171,1
20230102,14,02172,1
20230102,14,02178,1
20230102,14,02179,2
20230102,14,02191,1
20230102,14,02198,1
20230102,14,03311,2
20230102,15,02111,1
20230102,15,02112,1
20230102,15,02122,1
20230102,15,02130,1
20230102,15,02139,1
20230102,15,02172,1
20230102,15,02179,1
20230102,15,02185,1
20230102,15,02191,1
