DATE,TIME,RENT_ID,AVAILABLE
20230301,0,2111,5
20230301,0,2112,5
20230301,0,2116,2
20230301,0,2122,0
20230301,0,2128,1
20230301,0,2129,1
20230301,0,2130,0
20230301,0,2139,0
20230301,0,2143,6
20230301,0,2148,1
20230301,0,2159,1
20230301,0,2171,1
20230301,0,2172,5
20230301,0,2178,4
20230301,0,2179,1
20230301,0,2185,6
20230301,0,2186,1
20230301,0,2191,0
20230301,0,2198,0
20230301,0,2199,0
20230301,0,3310,0
20230301,0,3311,0
20230301,0,3802,1
20230301,1,2111,4
20230301,1,2112,2
20230301,1,2116,2
20230301,1,2122,0
20230301,1,2128,1
20230301,1,2129,1
20230301,1,2130,0
20230301,1,2139,0
20230301,1,2143,5
20230301,1,2148,1
20230301,1,2159,1
20230301,1,2171,1
20230301,1,2172,3
20230301,1,2178,5
20230301,1,2179,2
20230301,1,2185,6
20230301,1,2186,1
20230301,1,2191,0
20230301,1,2198,1
20230301,1,2199,0
20230301,1,3310,0
20230301,1,3311,0
20230301,1,3802,1
20230301,2,2111,3
20230301,2,2112,2
20230301,2,2116,3
20230301,2,2122,0
20230301,2,2128,0
20230301,2,2129,1
20230301,2,2130,0
20230301,2,2139,0
20230301,2,2143,5
20230301,2,2148,1
20230301,2,2159,1
20230301,2,2171,1
20230301,2,2172,3
20230301,2,2178,5
20230301,2,2179,2
20230301,2,2185,7
20230301,2,2186,2
20230301,2,2191,1
20230301,2,2198,2
20230301,2,2199,0
20230301,2,3310,0
20230301,2,3311,0
20230301,2,3802,1
20230301,3,2111,2
20230301,3,2112,0
20230301,3,2116,3
20230301,3,2122,0
20230301,3,2128,0
20230301,3,2129,1
20230301,3,2130,0
20230301,3,2139,1
20230301,3,2143,6
20230301,3,2148,1
20230301,3,2159,1
20230301,3,2171,2
20230301,3,2172,3
20230301,3,2178,5
20230301,3,2179,1
20230301,3,2185,7
20230301,3,2186,2
20230301,3,2191,3
20230301,3,2198,1
20230301,3,2199,1
20230301,3,3310,0
20230301,3,3311,1
20230301,3,3802,1
20230301,4,2111,3
20230301,4,2112,2
20230301,4,2116,2
20230301,4,2122,0
20230301,4,2128,0
20230301,4,2129,1
20230301,4,2130,0
20230301,4,2139,1
20230301,4,2143,6
20230301,4,2148,1
20230301,4,2159,1
20230301,4,2171,2
20230301,4,2172,3
20230301,4,2178,5
20230301,4,2179,1
20230301,4,2185,8
20230301,4,2186,1
20230301,4,2191,3
20230301,4,2198,0
20230301,4,2199,0
20230301,4,3310,0
20230301,4,3311,3
20230301,4,3802,1
20230301,5,2111,4
20230301,5,2112,2
20230301,5,2116,4
20230301,5,2122,0
20230301,5,2128,0
20230301,5,2129,1
20230301,5,2130,0
20230301,5,2139,1
20230301,5,2143,6
20230301,5,2148,0
20230301,5,2159,1
20230301,5,2171,2
20230301,5,2172,3
20230301,5,2178,5
20230301,5,2179,1
20230301,5,2185,8
20230301,5,2186,1
20230301,5,2191,2
20230301,5,2198,0
20230301,5,2199,0
20230301,5,3310,0
20230301,5,3311,2
20230301,5,3802,1
20230301,6,2111,4
20230301,6,2112,2
20230301,6,2116,3
20230301,6,2122,0
20230301,6,2128,0
20230301,6,2129,1
20230301,6,2130,0
20230301,6,2139,1
20230301,6,2143,6
20230301,6,2148,0
20230301,6,2159,1
20230301,6,2171,2
20230301,6,2172,3
20230301,6,2178,5
20230301,6,2179,1
20230301,6,2185,8
20230301,6,2186,1
20230301,6,2191,1
20230301,6,2198,1
20230301,6,2199,0
20230301,6,3310,0
20230301,6,3311,2
20230301,6,3802,1
20230301,7,2111,4
20230301,7,2112,1
20230301,7,2116,4
20230301,7,2122,0
20230301,7,2128,0
20230301,7,2129,0
20230301,7,2130,0
20230301,7,2139,1
20230301,7,2143,6
20230301,7,2148,0
20230301,7,2159,1
20230301,7,2171,2
20230301,7,2172,3
20230301,7,2178,5
20230301,7,2179,1
20230301,7,2185,6
20230301,7,2186,1
20230301,7,2191,0
20230301,7,2198,0
20230301,7,2199,0
20230301,7,3310,0
20230301,7,3311,2
20230301,7,3802,1
20230301,8,2111,3
20230301,8,2112,1
20230301,8,2116,3
20230301,8,2122,1
20230301,8,2128,0
20230301,8,2129,0
20230301,8,2130,1
20230301,8,2139,0
20230301,8,2143,7
20230301,8,2148,1
20230301,8,2159,1
20230301,8,2171,2
20230301,8,2172,2
20230301,8,2178,7
20230301,8,2179,3
20230301,8,2185,4
20230301,8,2186,1
20230301,8,2191,0
20230301,8,2198,0
20230301,8,2199,0
20230301,8,3310,0
20230301,8,3311,1
20230301,8,3802,1
20230301,9,2111,3
20230301,9,2112,1
20230301,9,2116,3
20230301,9,2122,3
20230301,9,2128,0
20230301,9,2129,0
20230301,9,2130,1
20230301,9,2139,0
20230301,9,2143,7
20230301,9,2148,0
20230301,9,2159,1
20230301,9,2171,3
20230301,9,2172,2
20230301,9,2178,7
20230301,9,2179,1
20230301,9,2185,3
20230301,9,2186,1
20230301,9,2191,1
20230301,9,2198,0
20230301,9,2199,0
20230301,9,3310,0
20230301,9,3311,1
20230301,9,3802,1
20230301,10,2111,3
20230301,10,2112,0
20230301,10,2116,3
20230301,10,2122,3
20230301,10,2128,0
20230301,10,2129,0
20230301,10,2130,1
20230301,10,2139,0
20230301,10,2143,5
20230301,10,2148,0
20230301,10,2159,1
20230301,10,2171,6
20230301,10,2172,3
20230301,10,2178,8
20230301,10,2179,0
20230301,10,2185,3
20230301,10,2186,2
20230301,10,2191,1
20230301,10,2198,0
20230301,10,2199,0
20230301,10,3310,13
20230301,10,3311,4
20230301,10,3802,1
20230301,11,2111,2
20230301,11,2112,0
20230301,11,2116,3
20230301,11,2122,3
20230301,11,2128,0
20230301,11,2129,0
20230301,11,2130,1
20230301,11,2139,1
20230301,11,2143,5
20230301,11,2148,0
20230301,11,2159,1
20230301,11,2171,5
20230301,11,2172,7
20230301,11,2178,7
20230301,11,2179,2
20230301,11,2185,3
20230301,11,2186,2
20230301,11,2191,0
20230301,11,2198,1
20230301,11,2199,0
20230301,11,3310,12
20230301,11,3311,6
20230301,11,3802,1
20230301,12,2111,3
20230301,12,2112,1
20230301,12,2116,3
20230301,12,2122,0
20230301,12,2128,0
20230301,12,2129,0
