DATE,TIME,RENT_ID,AVAILABLE
20230501,0,2111,2
20230501,0,2112,6
20230501,0,2116,2
20230501,0,2122,7
20230501,0,2128,1
20230501,0,2129,3
20230501,0,2130,1
20230501,0,2139,0
20230501,0,2143,1
20230501,0,2148,0
20230501,0,2159,1
20230501,0,2171,10
20230501,0,2172,3
20230501,0,2178,10
20230501,0,2179,16
20230501,0,2185,3
20230501,0,2186,4
20230501,0,2191,2
20230501,0,2198,0
20230501,0,2199,0
20230501,0,3310,14
20230501,0,3311,2
20230501,0,3802,1
20230501,1,2111,3
20230501,1,2112,7
20230501,1,2116,3
20230501,1,2122,6
20230501,1,2128,2
20230501,1,2129,3
20230501,1,2130,1
20230501,1,2139,1
20230501,1,2143,1
20230501,1,2148,1
20230501,1,2159,2
20230501,1,2171,10
20230501,1,2172,3
20230501,1,2178,10
20230501,1,2179,15
20230501,1,2185,3
20230501,1,2186,3
20230501,1,2191,4
20230501,1,2198,1
20230501,1,2199,0
20230501,1,3310,14
20230501,1,3311,3
20230501,1,3802,1
20230501,2,2111,1
20230501,2,2112,8
20230501,2,2116,5
20230501,2,2122,8
20230501,2,2128,1
20230501,2,2129,3
20230501,2,2130,1
20230501,2,2139,1
20230501,2,2143,1
20230501,2,2148,3
20230501,2,2159,2
20230501,2,2171,11
20230501,2,2172,2
20230501,2,2178,9
20230501,2,2179,14
20230501,2,2185,3
20230501,2,2186,3
20230501,2,2191,6
20230501,2,2198,1
20230501,2,2199,0
20230501,2,3310,14
20230501,2,3311,3
20230501,2,3802,1
20230501,3,2111,1
20230501,3,2112,6
20230501,3,2116,6
20230501,3,2122,8
20230501,3,2128,2
20230501,3,2129,3
20230501,3,2130,1
20230501,3,2139,1
20230501,3,2143,2
20230501,3,2148,4
20230501,3,2159,3
20230501,3,2171,10
20230501,3,2172,2
20230501,3,2178,9
20230501,3,2179,14
20230501,3,2185,3
20230501,3,2186,3
20230501,3,2191,3
20230501,3,2198,2
20230501,3,2199,0
20230501,3,3310,14
20230501,3,3311,2
20230501,3,3802,1
