DATE,TIME,RENT_ID,AVAILABLE
20230201,0,2111,2
20230201,0,2112,0
20230201,0,2116,0
20230201,0,2122,3
20230201,0,2128,1
20230201,0,2129,2
20230201,0,2130,4
20230201,0,2139,1
20230201,0,2143,2
20230201,0,2148,0
20230201,0,2159,2
20230201,0,2171,1
20230201,0,2172,0
20230201,0,2178,0
20230201,0,2179,8
20230201,0,2185,0
20230201,0,2186,1
20230201,0,2191,3
20230201,0,2198,6
20230201,0,2199,2
20230201,0,3310,0
20230201,0,3311,0
20230201,0,3802,1
20230201,1,2111,2
20230201,1,2112,0
20230201,1,2116,0
20230201,1,2122,3
20230201,1,2128,1
20230201,1,2129,2
20230201,1,2130,4
20230201,1,2139,2
20230201,1,2143,1
20230201,1,2148,1
20230201,1,2159,2
20230201,1,2171,1
20230201,1,2172,0
20230201,1,2178,0
20230201,1,2179,6
20230201,1,2185,4
20230201,1,2186,1
20230201,1,2191,2
20230201,1,2198,7
20230201,1,2199,3
20230201,1,3310,0
20230201,1,3311,0
20230201,1,3802,3
20230201,2,2111,0
20230201,2,2112,0
20230201,2,2116,0
20230201,2,2122,2
20230201,2,2128,1
20230201,2,2129,2
20230201,2,2130,4
20230201,2,2139,4
20230201,2,2143,1
20230201,2,2148,1
20230201,2,2159,2
20230201,2,2171,1
20230201,2,2172,0
20230201,2,2178,0
20230201,2,2179,3
20230201,2,2185,5
20230201,2,2186,1
20230201,2,2191,2
20230201,2,2198,7
20230201,2,2199,3
20230201,2,3310,0
20230201,2,3311,1
20230201,2,3802,3
20230201,3,2111,0
20230201,3,2112,0
20230201,3,2116,0
20230201,3,2122,2
20230201,3,2128,1
20230201,3,2129,3
20230201,3,2130,4
20230201,3,2139,4
20230201,3,2143,1
20230201,3,2148,1
20230201,3,2159,2
20230201,3,2171,1
20230201,3,2172,0
20230201,3,2178,0
20230201,3,2179,2
20230201,3,2185,5
20230201,3,2186,1
20230201,3,2191,3
20230201,3,2198,7
20230201,3,2199,3
20230201,3,3310,0
20230201,3,3311,1
20230201,3,3802,3
20230201,4,2111,0
20230201,4,2112,0
