RENT_DATE,RENT_TIME,RENT_ID,CNT
20230501,0,02111,5
20230501,0,02116,1
20230501,0,02122,1
20230501,0,02139,1
20230501,0,02171,5
20230501,0,02172,1
20230501,0,02178,2
20230501,0,02179,1
20230501,0,02185,1
20230501,0,02186,2
20230501,0,02191,2
20230501,0,02198,1
20230501,0,03311,2
20230501,1,02111,1
20230501,1,02122,3
20230501,1,02139,1
20230501,1,02148,1
20230501,1,02179,1
20230501,1,02186,2
20230501,1,02191,1
20230501,10,02111,1
20230501,10,02112,3
20230501,10,02116,2
20230501,10,02122,1
20230501,10,02128,2
20230501,10,02139,2
20230501,10,02143,1
20230501,10,02148,2
20230501,10,02159,1
20230501,10,02171,3
20230501,10,02172,3
20230501,10,02178,1
20230501,10,02186,2
20230501,10,02191,4
20230501,10,02198,1
20230501,10,03310,4
20230501,10,03311,1
20230501,11,02111,4
20230501,11,02112,4
20230501,11,02116,4
20230501,11,02122,2
20230501,11,02128,1
20230501,11,02129,1
20230501,11,02130,1
20230501,11,02139,2
20230501,11,02143,2
20230501,11,02148,1
20230501,11,02159,1
20230501,11,02171,5
20230501,11,02172,1
20230501,11,02178,1
20230501,11,02179,5
20230501,11,02185,1
20230501,11,02186,1
20230501,11,02191,3
20230501,11,02198,1
20230501,11,03310,1
20230501,11,03311,2
20230501,12,02111,5
20230501,12,02112,5
20230501,12,02116,2
20230501,12,02122,3
20230501,12,02128,2
20230501,12,02130,2
20230501,12,02139,1
20230501,12,02143,1
20230501,12,02148,4
20230501,12,02159,1
20230501,12,02171,1
20230501,12,02172,4
20230501,12,02178,2
20230501,12,02179,6
20230501,12,02186,2
20230501,12,02191,1
20230501,12,03310,5
20230501,12,03311,3
20230501,12,03802,2
20230501,13,02111,7
20230501,13,02116,5
20230501,13,02122,4
20230501,13,02128,4
20230501,13,02130,1
20230501,13,02139,1
20230501,13,02143,2
20230501,13,02148,1
20230501,13,02159,2
20230501,13,02171,4
20230501,13,02172,2
20230501,13,02178,6
20230501,13,02179,3
20230501,13,02185,1
20230501,13,02186,1
20230501,13,02191,3
20230501,13,02198,2
20230501,13,03310,3
20230501,13,03311,5
20230501,14,02111,5
20230501,14,02112,2
20230501,14,02116,2
20230501,14,02122,8
20230501,14,02128,2
20230501,14,02129,1
20230501,14,02130,3
20230501,14,02148,2
20230501,14,02159,1
20230501,14,02171,8
20230501,14,02172,3
20230501,14,02178,2
20230501,14,02179,7
20230501,14,02185,4
20230501,14,02186,2
20230501,14,02191,1
20230501,14,02198,1
20230501,14,02199,2
20230501,14,03310,1
20230501,14,03311,7
20230501,15,02111,4
20230501,15,02112,8
20230501,15,02116,4
20230501,15,02122,5
20230501,15,02129,1
20230501,15,02130,4
20230501,15,02143,1
20230501,15,02148,4
20230501,15,02171,7
20230501,15,02172,4
20230501,15,02178,5
20230501,15,02179,4
