RENT_DATE,RENT_TIME,RENT_ID,CNT
20210301,0,02112,1
20210301,0,02128,1
20210301,0,02139,1
20210301,0,02148,1
20210301,0,02171,1
20210301,0,02179,1
20210301,0,02185,2
20210301,1,02122,1
20210301,1,02139,1
20210301,1,02179,1
20210301,1,02199,1
20210301,11,02172,1
20210301,2,02111,1
20210301,2,02112,1
20210301,2,02139,1
20210301,2,02199,1
20210301,22,02111,1
20210301,3,02122,1
20210301,3,02139,1
20210301,3,02172,1
20210302,0,02139,1
20210302,0,02171,1
20210302,10,02122,1
20210302,10,02171,3
20210302,10,02172,1
20210302,10,02185,1
20210302,10,02186,1
20210302,11,02129,1
20210302,11,02148,2
20210302,11,02179,2
20210302,11,02199,1
20210302,11,03311,1
20210302,12,02116,1
20210302,12,02122,1
20210302,12,02139,1
20210302,12,02143,2
20210302,12,02171,4
20210302,12,02172,1
20210302,12,02179,2
20210302,12,02191,1
20210302,12,02198,1
20210302,12,03311,3
20210302,13,02111,1
20210302,13,02128,1
20210302,13,02129,1
20210302,13,02130,1
20210302,13,02148,1
20210302,13,02171,1
20210302,13,02191,1
20210302,13,02199,1
20210302,14,02111,1
20210302,14,02112,1
20210302,14,02128,1
20210302,14,02129,2
20210302,14,02130,1
20210302,14,02171,1
20210302,14,02179,1
20210302,14,02198,1
20210302,14,02199,1
20210302,15,02111,4
20210302,15,02112,3
20210302,15,02116,1
20210302,15,02139,1
20210302,15,02143,1
20210302,15,02171,2
20210302,15,02178,2
20210302,15,02179,1
20210302,15,02185,1
20210302,15,02191,3
20210302,15,02198,2
20210302,15,03310,1
20210302,15,03311,3
20210302,16,02112,3
20210302,16,02116,1
20210302,16,02128,1
20210302,16,02129,1
20210302,16,02139,1
20210302,16,02159,1
20210302,16,02171,3
20210302,16,02178,1
20210302,16,02179,3
20210302,16,02186,4
20210302,16,02191,1
20210302,17,02111,1
20210302,17,02128,2
20210302,17,02129,3
20210302,17,02139,2
20210302,17,02148,2
20210302,17,02159,2
20210302,17,02171,1
20210302,17,02185,1
20210302,17,02191,1
20210302,17,02198,1
20210302,17,03311,1
20210302,18,02111,1
20210302,18,02112,4
20210302,18,02116,2
20210302,18,02129,3
20210302,18,02139,1
20210302,18,02148,4
20210302,18,02171,6
20210302,18,02172,1
20210302,18,02178,1
20210302,18,02179,2
20210302,18,02186,3
20210302,18,02191,4
20210302,18,02198,1
20210302,18,03802,2
20210302,19,02111,1
20210302,19,02112,2
20210302,19,02116,3
20210302,19,02128,1
20210302,19,02129,2
20210302,19,02139,1
20210302,19,02143,1
20210302,19,02148,2
20210302,19,02159,2
20210302,19,02171,2
20210302,19,02178,1
20210302,19,02179,1
20210302,19,02186,4
20210302,19,02198,2
20210302,19,02199,1
20210302,2,02148,1
20210302,2,02171,1
20210302,2,02199,1
20210302,20,02111,3
20210302,20,02112,1
20210302,20,02116,2
20210302,20,02122,2
20210302,20,02128,1
20210302,20,02129,1
20210302,20,02130,1
20210302,20,02139,1
20210302,20,02148,1
20210302,20,02159,2
20210302,20,02171,1
20210302,20,02179,1
20210302,20,02186,2
20210302,20,02191,2
20210302,20,02198,1
20210302,21,02112,2
20210302,21,02116,4
20210302,21,02122,4
20210302,21,02129,1
20210302,21,02130,2
20210302,21,02139,4
20210302,21,02148,1
20210302,21,02159,1
20210302,21,02171,3
20210302,21,02172,1
20210302,21,02179,2
20210302,21,02185,1
20210302,21,02191,1
20210302,22,02111,1
20210302,22,02122,1
20210302,22,02129,1
20210302,22,02139,1
20210302,22,02143,1
20210302,22,02148,4
20210302,22,02159,1
20210302,22,02179,1
20210302,22,02186,1
20210302,22,02191,1
20210302,22,02198,1
20210302,22,03311,1
20210302,23,02111,1
20210302,23,02112,2
20210302,23,02116,3
20210302,23,02122,1
20210302,23,02129,1
20210302,23,02143,2
20210302,23,02171,1
20210302,23,02185,2
20210302,23,02186,1
20210302,23,02191,1
20210302,23,03311,2
20210302,3,02112,1
20210302,3,02129,1
20210302,6,02139,1
20210302,7,02128,1
20210302,7,02171,2
20210302,7,02191,1
20210302,8,02128,1
20210302,8,02129,1
20210302,8,02139,1
20210302,8,02148,2
20210302,8,02171,2
20210302,8,02179,3
20210302,8,02185,1
20210302,8,02191,1
20210302,9,02111,1
20210302,9,02128,2
20210302,9,02129,1
20210302,9,02171,1
20210302,9,02179,1
20210302,9,02191,1
