DATE,TIME,RENT_ID,AVAILABLE
20231001,0,2111,0
20231001,0,2112,0
20231001,0,2116,2
20231001,0,2122,4
20231001,0,2128,0
20231001,0,2129,0
20231001,0,2130,10
20231001,0,2139,0
20231001,0,2143,2
20231001,0,2148,2
20231001,0,2159,12
20231001,0,2171,2
20231001,0,2172,4
20231001,0,2178,0
20231001,0,2179,11
20231001,0,2185,4
20231001,0,2186,6
20231001,0,2191,0
20231001,0,2198,5
20231001,0,2199,11
20231001,0,3310,0
20231001,0,3311,0
20231001,0,3802,8
20231001,1,2111,0
20231001,1,2112,0
20231001,1,2116,1
20231001,1,2122,4
20231001,1,2128,1
20231001,1,2129,0
20231001,1,2130,9
20231001,1,2139,0
20231001,1,2143,3
20231001,1,2148,2
20231001,1,2159,12
20231001,1,2171,0
20231001,1,2172,4
20231001,1,2178,0
20231001,1,2179,11
20231001,1,2185,4
20231001,1,2186,10
20231001,1,2191,0
20231001,1,2198,5
20231001,1,2199,12
20231001,1,3310,0
20231001,1,3311,0
20231001,1,3802,7
20231001,2,2111,1
20231001,2,2112,0
20231001,2,2116,1
20231001,2,2122,5
20231001,2,2128,0
20231001,2,2129,0
20231001,2,2130,9
20231001,2,2139,1
20231001,2,2143,3
20231001,2,2148,1
20231001,2,2159,12
20231001,2,2171,0
20231001,2,2172,4
20231001,2,2178,0
20231001,2,2179,10
20231001,2,2185,3
20231001,2,2186,11
20231001,2,2191,0
20231001,2,2198,5
20231001,2,2199,12
20231001,2,3310,0
20231001,2,3311,0
20231001,2,3802,8
20231001,3,2111,0
20231001,3,2112,0
20231001,3,2116,1
20231001,3,2122,4
20231001,3,2128,1
20231001,3,2129,0
20231001,3,2130,9
20231001,3,2139,2
20231001,3,2143,3
20231001,3,2148,1
20231001,3,2159,12
20231001,3,2171,1
20231001,3,2172,5
20231001,3,2178,0
20231001,3,2179,8
20231001,3,2185,3
20231001,3,2186,12
20231001,3,2191,0
20231001,3,2198,5
20231001,3,2199,14
20231001,3,3310,0
20231001,3,3311,1
20231001,3,3802,8
20231001,4,2111,1
20231001,4,2112,0
20231001,4,2116,1
20231001,4,2122,5
20231001,4,2128,1
20231001,4,2129,0
20231001,4,2130,9
20231001,4,2139,4
20231001,4,2143,3
20231001,4,2148,1
20231001,4,2159,12
20231001,4,2171,2
20231001,4,2172,5
20231001,4,2178,0
20231001,4,2179,8
20231001,4,2185,3
20231001,4,2186,11
20231001,4,2191,1
20231001,4,2198,7
20231001,4,2199,15
20231001,4,3310,0
20231001,4,3311,0
20231001,4,3802,8
20231001,5,2111,1
20231001,5,2112,0
20231001,5,2116,1
20231001,5,2122,4
20231001,5,2128,1
20231001,5,2129,0
20231001,5,2130,9
20231001,5,2139,5
20231001,5,2143,3
20231001,5,2148,1
20231001,5,2159,12
20231001,5,2171,0
20231001,5,2172,5
20231001,5,2178,0
20231001,5,2179,8
20231001,5,2185,4
20231001,5,2186,10
20231001,5,2191,2
20231001,5,2198,9
20231001,5,2199,14
20231001,5,3310,0
20231001,5,3311,0
20231001,5,3802,8
20231001,6,2111,1
20231001,6,2112,0
20231001,6,2116,1
20231001,6,2122,4
20231001,6,2128,1
20231001,6,2129,0
20231001,6,2130,9
20231001,6,2139,5
20231001,6,2143,3
20231001,6,2148,1
20231001,6,2159,12
20231001,6,2171,0
20231001,6,2172,5
20231001,6,2178,0
20231001,6,2179,7
20231001,6,2185,3
20231001,6,2186,10
20231001,6,2191,3
20231001,6,2198,9
20231001,6,2199,11
20231001,6,3310,0
20231001,6,3311,0
20231001,6,3802,8
20231001,7,2111,1
20231001,7,2112,0
20231001,7,2116,1
20231001,7,2122,4
20231001,7,2128,1
20231001,7,2129,0
20231001,7,2130,9
20231001,7,2139,5
20231001,7,2143,3
20231001,7,2148,0
20231001,7,2159,12
20231001,7,2171,0
20231001,7,2172,5
20231001,7,2178,0
20231001,7,2179,7
20231001,7,2185,2
20231001,7,2186,10
20231001,7,2191,4
20231001,7,2198,8
20231001,7,2199,11
20231001,7,3310,0
20231001,7,3311,0
20231001,7,3802,8
20231001,8,2111,1
20231001,8,2112,1
20231001,8,2116,1
20231001,8,2122,4
20231001,8,2128,1
20231001,8,2129,0
20231001,8,2130,9
20231001,8,2139,4
20231001,8,2143,3
20231001,8,2148,0
20231001,8,2159,12
20231001,8,2171,1
20231001,8,2172,5
20231001,8,2178,0
20231001,8,2179,7
20231001,8,2185,2
20231001,8,2186,10
20231001,8,2191,4
20231001,8,2198,8
20231001,8,2199,12
20231001,8,3310,0
20231001,8,3311,0
20231001,8,3802,8
20231001,9,2111,1
20231001,9,2112,1
20231001,9,2116,1
20231001,9,2122,4
20231001,9,2128,2
20231001,9,2129,0
20231001,9,2130,9
20231001,9,2139,2
20231001,9,2143,2
20231001,9,2148,0
20231001,9,2159,12
20231001,9,2171,2
20231001,9,2172,5
20231001,9,2178,0
20231001,9,2179,7
20231001,9,2185,2
20231001,9,2186,9
20231001,9,2191,3
20231001,9,2198,6
20231001,9,2199,13
20231001,9,3310,0
20231001,9,3311,1
20231001,9,3802,8
20231001,10,2111,1
20231001,10,2112,2
20231001,10,2116,1
20231001,10,2122,4
20231001,10,2128,4
20231001,10,2129,0
20231001,10,2130,9
20231001,10,2139,2
20231001,10,2143,2
20231001,10,2148,0
20231001,10,2159,10
