RENT_DATE,RENT_TIME,RENT_ID,CNT
20251201,0,02111,2
20251201,0,02112,1
20251201,0,02116,1
20251201,0,02129,2
20251201,0,02139,1
20251201,0,02159,1
20251201,0,02171,2
20251201,0,02178,1
20251201,0,02179,1
20251201,0,02185,1
20251201,0,03310,1
20251201,0,03311,1
20251201,1,02111,2
20251201,1,02171,2
20251201,1,02172,1
20251201,10,02111,3
20251201,10,02122,1
20251201,10,02128,2
20251201,10,02171,2
20251201,10,02172,1
20251201,10,02179,1
20251201,10,02185,1
20251201,10,02191,1
20251201,10,02198,1
20251201,10,03802,2
20251201,11,02111,2
20251201,11,02112,1
20251201,11,02116,1
20251201,11,02148,3
20251201,11,02172,1
20251201,11,02178,3
20251201,11,02185,2
20251201,11,02191,1
20251201,11,03310,1
20251201,11,03311,1
20251201,11,03802,3
20251201,12,02111,2
20251201,12,02122,1
20251201,12,02128,1
20251201,12,02129,2
20251201,12,02130,1
20251201,12,02139,1
20251201,12,02171,2
20251201,12,02178,2
20251201,12,02185,1
20251201,12,02191,2
20251201,12,02198,1
20251201,12,03310,1
20251201,12,03802,1
20251201,13,02111,1
20251201,13,02122,1
20251201,13,02148,1
20251201,13,02171,1
20251201,13,02172,1
20251201,13,02179,1
20251201,13,02185,1
20251201,13,02191,1
20251201,13,03311,3
20251201,14,02111,3
20251201,14,02112,1
20251201,14,02116,1
20251201,14,02143,1
20251201,14,02171,1
20251201,14,02172,3
20251201,14,02185,1
20251201,14,02191,2
20251201,14,02199,1
20251201,14,03311,2
20251201,15,02111,2
20251201,15,02112,1
20251201,15,02129,2
20251201,15,02148,1
20251201,15,02171,2
20251201,15,02178,1
20251201,15,02179,1
20251201,15,02198,1
20251201,15,03310,2
20251201,16,02111,1
20251201,16,02116,3
20251201,16,02129,2
20251201,16,02148,1
20251201,16,02159,1
20251201,16,02171,1
20251201,16,02178,2
20251201,16,02191,2
20251201,16,02198,1
20251201,16,03310,2
20251201,16,03311,2
20251201,16,03802,1
20251201,17,02111,1
20251201,17,02112,1
20251201,17,02116,1
20251201,17,02122,1
20251201,17,02128,1
20251201,17,02139,1
20251201,17,02143,1
20251201,17,02148,1
20251201,17,02159,1
20251201,17,02171,3
20251201,17,02178,6
20251201,17,02179,1
20251201,17,02185,1
20251201,17,02186,1
20251201,17,02191,2
20251201,17,02199,1
20251201,17,03311,1
20251201,17,03802,2
20251201,18,02111,3
20251201,18,02122,1
20251201,18,02139,2
20251201,18,02143,2
20251201,18,02148,1
20251201,18,02171,2
20251201,18,02172,1
20251201,18,02178,3
20251201,18,02179,2
20251201,18,02185,1
20251201,18,02186,2
20251201,18,02191,3
20251201,18,02198,1
20251201,18,03310,1
20251201,18,03311,1
20251201,19,02111,5
20251201,19,02112,1
20251201,19,02116,1
20251201,19,02143,2
20251201,19,02171,1
20251201,19,02178,1
20251201,19,02179,2
20251201,19,02191,3
20251201,19,03311,3
20251201,2,02171,1
20251201,2,02179,1
20251201,20,02112,2
20251201,20,02116,1
20251201,20,02129,1
20251201,20,02143,1
20251201,20,02148,2
20251201,20,02171,1
20251201,20,02172,2
20251201,20,02178,2
20251201,20,03311,1
20251201,20,03802,1
20251201,21,02116,1
20251201,21,02122,3
20251201,21,02143,1
20251201,21,02171,5
20251201,21,02172,2
20251201,21,02178,1
20251201,21,02185,1
20251201,21,02186,1
20251201,21,02198,1
20251201,21,03311,3
20251201,22,02111,1
20251201,22,02112,2
20251201,22,02116,1
20251201,22,02171,2
20251201,22,02172,1
20251201,22,02178,1
20251201,22,02179,1
20251201,22,02191,1
20251201,22,02198,2
20251201,22,02199,2
20251201,22,03311,1
20251201,22,03802,1
20251201,23,02111,2
20251201,23,02112,1
20251201,23,02139,1
20251201,23,02148,2
20251201,23,02179,2
20251201,23,02198,1
20251201,23,03311,1
20251201,3,02112,1
20251201,3,02148,1
20251201,3,02171,1
20251201,3,02178,1
20251201,3,02191,1
20251201,3,02198,1
20251201,3,02199,1
20251201,4,02111,1
20251201,4,02122,1
20251201,4,02191,1
20251201,5,02128,1
20251201,5,02139,1
20251201,5,02179,1
20251201,5,02191,1
20251201,5,03310,2
20251201,6,02111,1
20251201,6,02112,1
20251201,6,02116,1
20251201,6,02122,1
20251201,6,02148,1
20251201,6,02179,1
20251201,6,02185,2
20251201,6,02191,2
20251201,6,03310,3
20251201,7,02111,2
20251201,7,02122,1
20251201,7,02139,1
20251201,7,02179,1
20251201,7,02185,1
20251201,7,02186,1
20251201,7,02191,1
20251201,7,02198,1
20251201,7,03310,3
20251201,7,03802,3
20251201,8,02111,1
20251201,8,02112,3
20251201,8,02116,1
20251201,8,02122,2
20251201,8,02129,1
20251201,8,02139,2
20251201,8,02143,1
20251201,8,02148,1
20251201,8,02171,1
20251201,8,02172,1
20251201,8,02179,2
20251201,8,02185,3
20251201,8,02186,1
20251201,8,02191,3
20251201,8,03311,1
20251201,8,03802,4
20251201,9,02111,1
20251201,9,02116,1
20251201,9,02128,1
20251201,9,02171,1
20251201,9,02178,1
20251201,9,02185,1
20251201,9,02191,2
20251201,9,02199,1
20251201,9,03310,3
20251201,9,03802,2
20251202,0,02111,1
20251202,0,02112,1
20251202,0,02116,1
20251202,0,02148,1
20251202,0,02185,1
20251202,1,02112,1
20251202,1,02171,1
20251202,1,02185,1
20251202,1,02191,2
20251202,1,03311,1
20251202,10,02112,1
20251202,10,02116,1
20251202,10,02128,2
20251202,10,02139,1
20251202,10,02143,1
20251202,10,02148,1
20251202,10,02178,1
20251202,10,02179,3
20251202,10,02185,1
20251202,10,02191,1
20251202,11,02111,2
20251202,11,02139,2
20251202,11,02148,1
20251202,11,02171,2
20251202,11,02178,1
20251202,11,02186,1
20251202,11,02191,1
20251202,11,03311,1
20251202,12,02111,1
20251202,12,02148,1
20251202,12,02171,2
20251202,12,02179,1
20251202,12,02185,1
20251202,12,02191,2
20251202,13,02122,1
20251202,13,02139,1
20251202,13,02148,1
20251202,13,02171,1
20251202,13,02178,1
20251202,13,02179,1
20251202,13,02185,1
20251202,13,02186,1
