DATE,TIME,RENT_ID,AVAILABLE
20231201,0,2111,16
20231201,0,2112,20
20231201,0,2116,26
20231201,0,2122,10
20231201,0,2128,7
20231201,0,2129,6
20231201,0,2130,10
20231201,0,2139,7
20231201,0,2143,11
20231201,0,2148,10
20231201,0,2159,1
20231201,0,2171,41
20231201,0,2172,9
20231201,0,2178,0
20231201,0,2179,27
20231201,0,2185,12
20231201,0,2186,11
20231201,0,2191,10
20231201,0,2198,21
20231201,0,2199,3
20231201,0,3310,2
20231201,0,3311,32
20231201,0,3802,0
20231201,1,2111,15
20231201,1,2112,21
20231201,1,2116,26
20231201,1,2122,10
20231201,1,2128,7
20231201,1,2129,6
20231201,1,2130,10
20231201,1,2139,7
20231201,1,2143,11
20231201,1,2148,8
20231201,1,2159,1
20231201,1,2171,39
20231201,1,2172,9
20231201,1,2178,0
20231201,1,2179,23
20231201,1,2185,12
20231201,1,2186,13
20231201,1,2191,9
20231201,1,2198,19
20231201,1,2199,3
20231201,1,3310,1
20231201,1,3311,30
20231201,1,3802,0
20231201,2,2111,17
20231201,2,2112,23
20231201,2,2116,23
20231201,2,2122,10
20231201,2,2128,7
20231201,2,2129,6
20231201,2,2130,10
20231201,2,2139,7
20231201,2,2143,11
20231201,2,2148,8
20231201,2,2159,2
20231201,2,2171,38
20231201,2,2172,9
20231201,2,2178,0
20231201,2,2179,23
20231201,2,2185,11
20231201,2,2186,13
20231201,2,2191,9
20231201,2,2198,18
20231201,2,2199,3
20231201,2,3310,1
20231201,2,3311,30
20231201,2,3802,0
20231201,3,2111,15
20231201,3,2112,20
20231201,3,2116,24
20231201,3,2122,10
20231201,3,2128,7
20231201,3,2129,6
20231201,3,2130,10
20231201,3,2139,9
20231201,3,2143,13
20231201,3,2148,8
20231201,3,2159,2
20231201,3,2171,37
20231201,3,2172,9
20231201,3,2178,2
20231201,3,2179,21
20231201,3,2185,11
20231201,3,2186,13
20231201,3,2191,10
20231201,3,2198,19
20231201,3,2199,3
20231201,3,3310,1
20231201,3,3311,30
20231201,3,3802,0
20231201,4,2111,15
20231201,4,2112,20
20231201,4,2116,24
20231201,4,2122,10
20231201,4,2128,7
20231201,4,2129,6
20231201,4,2130,10
20231201,4,2139,10
20231201,4,2143,13
20231201,4,2148,8
20231201,4,2159,2
20231201,4,2171,37
20231201,4,2172,9
20231201,4,2178,2
20231201,4,2179,21
20231201,4,2185,11
20231201,4,2186,13
20231201,4,2191,11
20231201,4,2198,19
20231201,4,2199,4
20231201,4,3310,1
20231201,4,3311,30
20231201,4,3802,0
20231201,5,2111,16
20231201,5,2112,21
20231201,5,2116,24
20231201,5,2122,10
20231201,5,2128,7
20231201,5,2129,5
20231201,5,2130,10
20231201,5,2139,10
20231201,5,2143,13
20231201,5,2148,8
20231201,5,2159,2
20231201,5,2171,37
20231201,5,2172,9
20231201,5,2178,2
20231201,5,2179,21
20231201,5,2185,11
20231201,5,2186,13
20231201,5,2191,11
20231201,5,2198,19
20231201,5,2199,4
20231201,5,3310,1
20231201,5,3311,30
20231201,5,3802,0
20231201,6,2111,15
20231201,6,2112,20
20231201,6,2116,25
20231201,6,2122,9
20231201,6,2128,5
20231201,6,2129,5
20231201,6,2130,10
20231201,6,2139,11
20231201,6,2143,13
20231201,6,2148,8
20231201,6,2159,2
20231201,6,2171,37
20231201,6,2172,9
20231201,6,2178,2
20231201,6,2179,20
20231201,6,2185,11
20231201,6,2186,12
20231201,6,2191,11
20231201,6,2198,19
20231201,6,2199,4
20231201,6,3310,0
20231201,6,3311,30
20231201,6,3802,1
20231201,7,2111,15
20231201,7,2112,20
20231201,7,2116,24
20231201,7,2122,9
20231201,7,2128,5
20231201,7,2129,6
20231201,7,2130,10
20231201,7,2139,11
20231201,7,2143,14
20231201,7,2148,8
20231201,7,2159,1
20231201,7,2171,37
20231201,7,2172,9
20231201,7,2178,2
20231201,7,2179,20
20231201,7,2185,12
20231201,7,2186,11
20231201,7,2191,8
20231201,7,2198,18
20231201,7,2199,5
20231201,7,3310,0
20231201,7,3311,32
20231201,7,3802,2
20231201,8,2111,15
20231201,8,2112,21
20231201,8,2116,25
20231201,8,2122,9
20231201,8,2128,5
20231201,8,2129,4
20231201,8,2130,10
20231201,8,2139,7
20231201,8,2143,14
20231201,8,2148,9
20231201,8,2159,0
20231201,8,2171,38
20231201,8,2172,10
20231201,8,2178,2
20231201,8,2179,20
20231201,8,2185,7
20231201,8,2186,11
20231201,8,2191,7
20231201,8,2198,14
20231201,8,2199,4
20231201,8,3310,0
20231201,8,3311,36
20231201,8,3802,3
20231201,9,2111,17
20231201,9,2112,17
20231201,9,2116,26
20231201,9,2122,10
20231201,9,2128,9
20231201,9,2129,4
20231201,9,2130,10
20231201,9,2139,7
20231201,9,2143,14
20231201,9,2148,10
20231201,9,2159,0
20231201,9,2171,44
20231201,9,2172,10
20231201,9,2178,3
20231201,9,2179,20
20231201,9,2185,7
20231201,9,2186,10
20231201,9,2191,4
20231201,9,2198,13
20231201,9,2199,4
20231201,9,3310,0
20231201,9,3311,41
20231201,9,3802,2
20231201,10,2111,16
20231201,10,2112,16
20231201,10,2116,26
20231201,10,2122,11
20231201,10,2128,8
20231201,10,2129,4
20231201,10,2130,10
20231201,10,2139,7
20231201,10,2143,15
20231201,10,2148,11
20231201,10,2159,0
20231201,10,2171,44
20231201,10,2172,10
20231201,10,2178,4
20231201,10,2179,20
20231201,10,2185,7
20231201,10,2186,9
20231201,10,2191,4
20231201,10,2198,13
20231201,10,2199,5
20231201,10,3310,0
20231201,10,3311,43
20231201,10,3802,2
20231201,11,2111,17
20231201,11,2112,17
20231201,11,2116,26
20231201,11,2122,10
20231201,11,2128,8
20231201,11,2129,3
20231201,11,2130,10
20231201,11,2139,9
20231201,11,2143,15
20231201,11,2148,12
20231201,11,2159,0
20231201,11,2171,43
20231201,11,2172,8
20231201,11,2178,3
20231201,11,2179,19
20231201,11,2185,7
20231201,11,2186,9
20231201,11,2191,4
20231201,11,2198,13
20231201,11,2199,5
20231201,11,3310,0
20231201,11,3311,46
20231201,11,3802,2
20231201,12,2111,17
20231201,12,2112,18
20231201,12,2116,28
20231201,12,2122,10
20231201,12,2128,8
20231201,12,2129,2
20231201,12,2130,10
20231201,12,2139,6
20231201,12,2143,15
20231201,12,2148,12
20231201,12,2159,0
20231201,12,2171,42
20231201,12,2172,9
20231201,12,2178,2
20231201,12,2179,21
20231201,12,2185,6
20231201,12,2186,7
20231201,12,2191,4
20231201,12,2198,13
20231201,12,2199,5
20231201,12,3310,0
20231201,12,3311,48
20231201,12,3802,4
20231201,13,2111,18
20231201,13,2112,18
20231201,13,2116,30
20231201,13,2122,12
20231201,13,2128,5
20231201,13,2129,2
20231201,13,2130,10
20231201,13,2139,6
20231201,13,2143,14
20231201,13,2148,12
20231201,13,2159,0
20231201,13,2171,39
20231201,13,2172,8
20231201,13,2178,0
20231201,13,2179,23
20231201,13,2185,6
20231201,13,2186,6
20231201,13,2191,5
20231201,13,2198,13
20231201,13,2199,5
20231201,13,3310,0
20231201,13,3311,48
20231201,13,3802,3
20231201,14,2111,19
20231201,14,2112,19
20231201,14,2116,30
20231201,14,2122,12
20231201,14,2128,5
20231201,14,2129,2
20231201,14,2130,10
20231201,14,2139,8
20231201,14,2143,12
20231201,14,2148,13
20231201,14,2159,0
20231201,14,2171,39
20231201,14,2172,9
20231201,14,2178,1
20231201,14,2179,22
20231201,14,2185,6
20231201,14,2186,7
20231201,14,2191,4
20231201,14,2198,13
20231201,14,2199,5
20231201,14,3310,0
20231201,14,3311,49
