RENT_DATE,RENT_TIME,RENT_ID,CNT
20240601,0,02111,2
20240601,0,02112,1
20240601,0,02148,1
20240601,0,02159,1
20240601,0,02171,2
20240601,0,02178,1
20240601,0,02179,1
20240601,0,02191,1
20240601,0,03310,2
20240601,1,02111,1
20240601,1,02112,1
20240601,1,02116,2
20240601,1,02122,1
20240601,1,02128,1
20240601,1,02148,2
20240601,1,02171,3
20240601,1,02179,2
20240601,1,02191,1
20240601,1,02198,2
20240601,10,02111,1
20240601,10,02116,2
20240601,10,02122,1
20240601,10,02128,1
20240601,10,02129,5
20240601,10,02130,1
20240601,10,02139,1
20240601,10,02148,3
20240601,10,02159,2
20240601,10,02171,2
20240601,10,02179,1
20240601,10,02185,3
20240601,10,02186,1
20240601,10,02191,2
20240601,10,02198,2
20240601,10,02199,1
20240601,10,03310,1
20240601,10,03802,2
20240601,11,02111,1
20240601,11,02112,1
20240601,11,02116,1
20240601,11,02128,1
20240601,11,02129,2
20240601,11,02139,1
20240601,11,02159,1
20240601,11,02172,2
20240601,11,02178,1
20240601,11,02179,3
20240601,11,02185,3
20240601,11,02186,1
20240601,11,02191,1
20240601,11,03310,2
20240601,11,03311,1
20240601,12,02111,1
20240601,12,02112,5
20240601,12,02116,2
20240601,12,02122,3
20240601,12,02129,4
20240601,12,02143,1
20240601,12,02148,2
20240601,12,02159,2
20240601,12,02171,8
20240601,12,02172,2
20240601,12,02179,5
20240601,12,02185,2
20240601,12,02186,2
20240601,12,02191,2
20240601,12,02198,4
20240601,12,03310,3
20240601,12,03311,2
20240601,13,02111,4
20240601,13,02112,2
20240601,13,02116,1
20240601,13,02122,2
20240601,13,02128,4
20240601,13,02129,2
20240601,13,02130,2
20240601,13,02139,2
20240601,13,02148,3
20240601,13,02171,2
20240601,13,02172,4
20240601,13,02179,2
20240601,13,02185,3
20240601,13,02191,2
20240601,13,02198,3
20240601,13,03310,2
20240601,14,02111,4
20240601,14,02112,4
20240601,14,02116,1
20240601,14,02122,4
20240601,14,02128,1
20240601,14,02129,2
20240601,14,02130,1
20240601,14,02139,1
20240601,14,02148,4
20240601,14,02159,1
20240601,14,02171,6
20240601,14,02172,4
20240601,14,02179,1
20240601,14,02185,1
20240601,14,02186,1
20240601,14,02191,3
20240601,14,02198,2
20240601,14,03310,2
20240601,14,03311,7
20240601,15,02111,3
20240601,15,02112,4
20240601,15,02116,2
20240601,15,02122,1
20240601,15,02128,3
20240601,15,02130,5
20240601,15,02139,2
20240601,15,02148,3
20240601,15,02159,2
20240601,15,02171,3
20240601,15,02172,3
20240601,15,02178,1
20240601,15,02179,6
20240601,15,02186,1
20240601,15,02191,1
20240601,15,02199,1
20240601,15,03310,2
20240601,15,03311,3
20240601,16,02111,4
20240601,16,02112,1
20240601,16,02116,7
20240601,16,02122,1
20240601,16,02128,2
20240601,16,02129,2
20240601,16,02130,1
20240601,16,02148,6
20240601,16,02159,1
20240601,16,02171,3
20240601,16,02172,3
20240601,16,02178,1
20240601,16,02179,3
20240601,16,02185,2
20240601,16,02186,1
20240601,16,02191,2
20240601,16,02198,1
20240601,16,02199,1
20240601,16,03311,4
20240601,16,03802,1
20240601,17,02111,4
20240601,17,02116,3
20240601,17,02122,5
20240601,17,02128,4
20240601,17,02130,4
20240601,17,02139,2
20240601,17,02148,2
20240601,17,02159,1
20240601,17,02171,6
20240601,17,02172,4
20240601,17,02178,3
20240601,17,02179,2
20240601,17,02185,1
20240601,17,02186,2
20240601,17,02191,1
20240601,17,02198,1
20240601,17,03310,1
20240601,17,03311,3
20240601,17,03802,1
20240601,18,02111,8
20240601,18,02112,1
20240601,18,02116,3
20240601,18,02122,3
20240601,18,02128,1
20240601,18,02129,4
20240601,18,02130,2
20240601,18,02148,2
20240601,18,02159,3
20240601,18,02171,7
20240601,18,02172,3
20240601,18,02179,7
20240601,18,02185,1
20240601,18,02186,1
20240601,18,02191,3
20240601,18,02198,5
20240601,18,03310,1
20240601,18,03311,3
20240601,19,02111,4
20240601,19,02112,2
20240601,19,02116,2
20240601,19,02122,3
20240601,19,02128,1
20240601,19,02129,4
20240601,19,02139,3
20240601,19,02143,1
20240601,19,02148,1
20240601,19,02159,3
20240601,19,02171,4
20240601,19,02172,1
20240601,19,02179,3
20240601,19,02185,1
20240601,19,02186,3
20240601,19,02191,1
20240601,19,02198,3
20240601,19,03311,4
20240601,2,02111,1
20240601,2,02112,1
20240601,2,02116,1
20240601,2,02122,1
20240601,2,02143,1
20240601,2,02148,2
20240601,2,02179,1
20240601,2,02185,1
20240601,2,02186,1
20240601,2,02191,1
20240601,2,02198,1
20240601,20,02111,5
20240601,20,02112,6
20240601,20,02116,1
20240601,20,02122,2
20240601,20,02128,1
20240601,20,02129,2
20240601,20,02130,2
20240601,20,02148,3
20240601,20,02171,7
20240601,20,02172,1
20240601,20,02178,4
20240601,20,02185,2
20240601,20,02186,1
20240601,20,02191,5
20240601,20,02198,2
20240601,20,02199,2
20240601,20,03311,3
20240601,21,02111,5
20240601,21,02112,2
20240601,21,02122,3
20240601,21,02143,1
20240601,21,02171,4
20240601,21,02178,1
20240601,21,02179,2
20240601,21,02185,1
20240601,21,02186,1
20240601,21,02198,2
20240601,21,02199,3
20240601,22,02111,1
20240601,22,02112,4
20240601,22,02116,1
20240601,22,02129,1
20240601,22,02130,1
20240601,22,02148,2
20240601,22,02159,1
20240601,22,02171,10
20240601,22,02178,1
20240601,22,02179,2
20240601,22,02185,1
20240601,22,02186,1
20240601,22,02198,1
20240601,22,03311,3
20240601,23,02111,2
20240601,23,02112,4
20240601,23,02116,4
20240601,23,02122,2
20240601,23,02129,1
20240601,23,02139,2
20240601,23,02148,2
20240601,23,02159,1
20240601,23,02171,4
20240601,23,02172,1
20240601,23,02178,2
20240601,23,02185,1
20240601,23,02186,2
20240601,23,02191,1
20240601,23,02198,3
20240601,23,02199,1
20240601,23,03311,2
20240601,3,02111,1
20240601,3,02171,1
20240601,3,02186,1
20240601,3,02191,1
20240601,3,02199,1
20240601,4,02112,1
20240601,4,02129,1
20240601,4,02143,1
20240601,4,02159,1
20240601,4,02179,1
20240601,4,02185,3
20240601,4,03311,1
20240601,5,02111,2
20240601,5,02112,1
20240601,5,02129,1
20240601,5,02148,1
20240601,5,02179,2
20240601,5,02191,1
20240601,5,02198,1
20240601,6,02139,1
20240601,6,02185,1
20240601,6,02191,1
20240601,6,02198,1
20240601,6,03310,1
20240601,7,02111,1
20240601,7,02112,1
20240601,7,02139,1
20240601,7,02148,2
20240601,7,02159,1
20240601,7,02178,1
20240601,7,02179,2
20240601,7,02185,1
20240601,7,02186,1
20240601,7,02191,1
20240601,7,03310,2
20240601,7,03311,1
20240601,7,03802,1
20240601,8,02128,1
20240601,8,02139,2
20240601,8,02148,1
20240601,8,02171,2
20240601,8,02179,1
20240601,8,02185,4
20240601,8,02186,4
20240601,8,02191,2
20240601,8,03310,1
20240601,8,03311,1
20240601,8,03802,3
20240601,9,02111,1
20240601,9,02116,1
20240601,9,02122,1
20240601,9,02129,1
20240601,9,02139,1
20240601,9,02143,3
20240601,9,02148,2
20240601,9,02159,1
20240601,9,02171,2
20240601,9,02178,1
20240601,9,02179,1
20240601,9,02185,3
20240601,9,02186,1
20240601,9,02191,2
20240601,9,02198,3
20240601,9,03310,2
20240601,9,03311,1
20240602,0,02111,3
20240602,0,02112,3
20240602,0,02116,4
20240602,0,02122,1
20240602,0,02128,1
20240602,0,02129,1
20240602,0,02139,1
20240602,0,02148,1
20240602,0,02171,4
20240602,0,02172,2
20240602,0,02178,2
20240602,0,02179,6
20240602,0,02185,1
20240602,0,02186,2
20240602,0,02191,2
20240602,1,02111,1
20240602,1,02112,7
20240602,1,02116,1
20240602,1,02129,2
20240602,1,02179,4
20240602,1,02186,3
20240602,1,02191,1
20240602,10,02111,2
20240602,10,02112,1
20240602,10,02128,2
20240602,10,02130,2
20240602,10,02143,1
20240602,10,02159,2
20240602,10,02171,2
20240602,10,02179,4
20240602,10,02185,2
20240602,10,02186,3
20240602,10,02191,1
20240602,10,03310,1
20240602,10,03311,2
20240602,10,03802,2
20240602,11,02111,3
20240602,11,02112,1
20240602,11,02116,1
20240602,11,02128,1
20240602,11,02130,1
20240602,11,02139,2
20240602,11,02148,1
20240602,11,02159,2
20240602,11,02172,2
20240602,11,02179,1
20240602,11,02185,2
20240602,11,02186,1
20240602,11,02191,1
20240602,11,02198,2
20240602,11,03310,1
