DATE,TIME,RENT_ID,AVAILABLE
20230101,0,2111,0
20230101,0,2112,5
20230101,0,2116,2
20230101,0,2122,1
20230101,0,2128,5
20230101,0,2129,0
20230101,0,2130,3
20230101,0,2139,2
20230101,0,2143,1
20230101,0,2148,2
20230101,0,2159,2
20230101,0,2171,0
20230101,0,2172,0
20230101,0,2178,0
20230101,0,2179,0
20230101,0,2185,2
20230101,0,2186,3
20230101,0,2191,3
20230101,0,2198,5
20230101,0,2199,0
20230101,0,3310,0
20230101,0,3311,5
20230101,0,3802,1
20230101,1,2111,0
20230101,1,2112,5
20230101,1,2116,1
20230101,1,2122,1
20230101,1,2128,4
20230101,1,2129,0
20230101,1,2130,2
20230101,1,2139,2
20230101,1,2143,1
20230101,1,2148,2
20230101,1,2159,2
20230101,1,2171,0
20230101,1,2172,1
20230101,1,2178,0
20230101,1,2179,0
20230101,1,2185,1
20230101,1,2186,3
20230101,1,2191,3
20230101,1,2198,5
20230101,1,2199,1
20230101,1,3310,0
20230101,1,3311,4
20230101,1,3802,1
20230101,2,2111,0
20230101,2,2112,5
20230101,2,2116,1
20230101,2,2122,1
20230101,2,2128,4
20230101,2,2129,0
20230101,2,2130,2
20230101,2,2139,2
20230101,2,2143,1
20230101,2,2148,4
20230101,2,2159,2
20230101,2,2171,0
20230101,2,2172,1
20230101,2,2178,0
20230101,2,2179,1
20230101,2,2185,2
20230101,2,2186,3
20230101,2,2191,3
20230101,2,2198,6
20230101,2,2199,1
20230101,2,3310,0
20230101,2,3311,0
20230101,2,3802,1
20230101,3,2111,0
20230101,3,2112,6
20230101,3,2116,2
20230101,3,2122,1
20230101,3,2128,4
20230101,3,2129,0
20230101,3,2130,2
20230101,3,2139,2
20230101,3,2143,2
20230101,3,2148,4
20230101,3,2159,1
20230101,3,2171,0
20230101,3,2172,1
20230101,3,2178,0
20230101,3,2179,5
20230101,3,2185,1
20230101,3,2186,3
20230101,3,2191,3
20230101,3,2198,6
20230101,3,2199,0
